序位	詞彙	詞頻	百萬詞頻
107519	增強人	1	0.13
107520	布毯	1	0.13
107521	塑膠套	1	0.13
107522	血通	1	0.13
107523	末波	1	0.13
107524	壓推揉	1	0.13
107525	補身法	1	0.13
107526	經穴	1	0.13
107527	耗失	1	0.13
107528	黑豆湯	1	0.13
107529	燉好	1	0.13
107530	參肉	1	0.13
107531	採國	1	0.13
107532	罪。丹詹	1	0.13
107533	丹詹卓克	1	0.13
107534	格但斯克市	1	0.13
107535	丹濟格	1	0.13
107536	瑞柏	1	0.13
107537	人瑞柏	1	0.13
107538	政詢	1	0.13
107539	國對國	1	0.13
107540	國對	1	0.13
107541	洪梓硯	1	0.13
107542	飲菟絲子	1	0.13
107543	抱錯賽區	1	0.13
107544	預選賽	1	0.13
107545	蹶不振	1	0.13
107546	來春痿	1	0.13
107547	養藏	1	0.13
107548	飲方	1	0.13
107549	絲子	1	0.13
107550	菟	1	0.13
107551	克＋紅	1	0.13
107552	大賣空	1	0.13
107553	耗津液	1	0.13
107554	脫式	1	0.13
107555	陳師道	1	0.13
107556	三乙醇胺	1	0.13
107557	天然性	1	0.13
107558	龍公祠	1	0.13
107559	重修潁	1	0.13
107560	旱情	1	0.13
107561	二十五日	1	0.13
107562	投資物	1	0.13
107563	行祠	1	0.13
107564	蘇迨	1	0.13
107565	州學	1	0.13
107566	髮尾到	1	0.13
107567	樂殊	1	0.13
107568	夫望	1	0.13
107569	喜瓜芋	1	0.13
107570	生光	1	0.13
107571	川原淨	1	0.13
107572	晨暉霽	1	0.13
107573	流霢霂	1	0.13
107574	飽豐穰	1	0.13
107575	抽秧	1	0.13
107576	髮：可	1	0.13
107577	潤髮乳給	1	0.13
107578	暖暖手	1	0.13
107579	九卿	1	0.13
107580	好運會	1	0.13
107581	照臨	1	0.13
107582	養護好	1	0.13
107583	勞心勞累	1	0.13
107584	主水	1	0.13
107585	勞身勞心	1	0.13
107586	憫恤	1	0.13
107587	敬慎	1	0.13
107588	追賞	1	0.13
107589	狂掉	1	0.13
107590	淨爽	1	0.13
107591	月令	1	0.13
107592	迎冬之祭	1	0.13
107593	天子率	1	0.13
107594	終期	1	0.13
107595	周髀算經	1	0.13
107596	大債	1	0.13
107597	詹姆斯魯卡斯	1	0.13
107598	立秋	1	0.13
107599	十月節	1	0.13
107600	李西河	1	0.13
107601	粉綠	1	0.13
107602	蒂芬妮藍底色	1	0.13
107603	打食藥署	1	0.13
107604	港北路	1	0.13
107605	漁港區	1	0.13
107606	追溯力	1	0.13
107607	卡莫‧阿法瑪	1	0.13
107608	阿索賈	1	0.13
107609	娜佳特	1	0.13
107610	鄭鄭文燦	1	0.13
107611	官界	1	0.13
107612	基浦	1	0.13
107613	參訪史	1	0.13
107614	公艇	1	0.13
107615	泥砂	1	0.13
107616	海岸型	1	0.13
107617	工兵團	1	0.13
107618	鹽潮	1	0.13
107619	粘粘	1	0.13
107620	高正	1	0.13
107621	北檢用	1	0.13
107622	帶進去	1	0.13
107623	象徵溪	1	0.13
107624	旱田輪作	1	0.13
107625	南寮街	1	0.13
107626	艾馬丹加	1	0.13
107627	竹港	1	0.13
107628	獵槍	1	0.13
107629	同舟共進	1	0.13
107630	結冤	1	0.13
107631	鴻海威州廠	1	0.13
107632	長沃克，為	1	0.13
107633	威州州	1	0.13
107634	財赤	1	0.13
107635	貿赤	1	0.13
107636	雙赤	1	0.13
107637	艾斯法罕	1	0.13
107638	支撐住	1	0.13
107639	德黑蘭人	1	0.13
107640	跌。韋輝廉	1	0.13
107641	升長	1	0.13
107642	艾斯法	1	0.13
107643	罕省卡德利	1	0.13
107644	詹市	1	0.13
107645	重奪	1	0.13
107646	橋業	1	0.13
107647	榮濱段	1	0.13
107648	天府路	1	0.13
107649	榖動	1	0.13
107650	陳柏菁	1	0.13
107651	得獎數	1	0.13
107652	林，用	1	0.13
107653	始創	1	0.13
107654	製造業生	1	0.13
107655	郵船	1	0.13
107656	外派員	1	0.13
107657	盼盡速	1	0.13
107658	單程票	1	0.13
107659	成田市	1	0.13
107660	陳有西	1	0.13
107661	發⋯⋯	1	0.13
107662	成政審	1	0.13
107663	月增	1	0.13
107664	貪汙幾千萬	1	0.13
107665	審出	1	0.13
107666	部國	1	0.13
107667	可換式	1	0.13
107668	數理科	1	0.13
107669	碘酒	1	0.13
107670	彭上哲	1	0.13
107671	潘品諾	1	0.13
107672	茶葉包	1	0.13
107673	李聿風	1	0.13
107674	資券	1	0.13
107675	憎惡感	1	0.13
107676	俄羅斯明斯克	1	0.13
107677	葉專委	1	0.13
107678	碳匯	1	0.13
107679	甩棍	1	0.13
107680	高比	1	0.13
107681	椰子殼	1	0.13
107682	減氧	1	0.13
107683	耿一偉	1	0.13
107684	黃/瑞/漢	1	0.13
107685	李國漢	1	0.13
107686	黃郁晴	1	0.13
107687	霄裡溪	1	0.13
107688	艾卜亞爾	1	0.13
107689	吖龍	1	0.13
107690	惡龍	1	0.13
107691	鬥法	1	0.13
107692	大惡龍	1	0.13
107693	公和	1	0.13
107694	吖	1	0.13
107695	李榮豐	1	0.13
107696	導虞戡平	1	0.13
107697	超羨慕	1	0.13
107698	翻譯組	1	0.13
107699	捧慣	1	0.13
107700	床第	1	0.13
107701	趙無眠	1	0.13
107702	監誓下	1	0.13
107703	黃璽君	1	0.13
107704	撕漫	1	0.13
107705	國民學長	1	0.13
107706	調於	1	0.13
107707	二重里	1	0.13
107708	吳勝松	1	0.13
107709	結合案	1	0.13
107710	楷榮	1	0.13
107711	化工案	1	0.13
107712	磁療	1	0.13
107713	固定針	1	0.13
107714	磁石床	1	0.13
107715	林萃芬	1	0.13
107716	李珮鈴	1	0.13
107717	馮啟絜	1	0.13
107718	崔虹雲	1	0.13
107719	美聲家	1	0.13
107720	謝孟哲	1	0.13
107721	王榮堅	1	0.13
107722	鋼琴手	1	0.13
107723	川普提問	1	0.13
107724	分本業	1	0.13
107725	地政節	1	0.13
107726	電競隊	1	0.13
107727	蔻蘿伊	1	0.13
107728	花瓶成	1	0.13
107729	伊誤打誤撞	1	0.13
107730	野史	1	0.13
107731	黨衛軍	1	0.13
107732	陸航隊	1	0.13
107733	無線電塔	1	0.13
107734	瑞湖街	1	0.13
107735	食以安	1	0.13
107736	季額	1	0.13
107737	主建物	1	0.13
107738	接案量	1	0.13
107739	殺手鐧	1	0.13
107740	研究業	1	0.13
107741	柬浦寨	1	0.13
107742	團體業	1	0.13
107743	地區型	1	0.13
107744	入境客	1	0.13
107745	凍漲營	1	0.13
107746	賃	1	0.13
107747	佩洛西	1	0.13
107748	北韓日報	1	0.13
107749	藍潮	1	0.13
107750	孫炳文	1	0.13
107751	餐管系	1	0.13
107752	粉絲間	1	0.13
107753	朴智旻	1	0.13
107754	金浦	1	0.13
107755	政院力	1	0.13
107756	情……	1	0.13
107757	說：周	1	0.13
107758	孫冰	1	0.13
107759	臨櫃換匯	1	0.13
107760	任銳	1	0.13
107761	板條	1	0.13
107762	通敵	1	0.13
107763	阮銘	1	0.13
107764	釘進	1	0.13
107765	關死	1	0.13
107766	孫偽士	1	0.13
107767	存款戶	1	0.13
107768	孫維	1	0.13
107769	賣出價	1	0.13
107770	炕頭	1	0.13
107771	三金一銀	1	0.13
107772	李民賢	1	0.13
107773	香米	1	0.13
107774	籍船	1	0.13
107775	評產銷班	1	0.13
107776	羅文龍	1	0.13
107777	賽參賽	1	0.13
107778	長良	1	0.13
107779	漁牧類	1	0.13
107780	農作類	1	0.13
107781	學士路	1	0.13
107782	裕民路	1	0.13
107783	團體科	1	0.13
107784	呂穎臻	1	0.13
107785	鄭富貴	1	0.13
107786	黃惠玟	1	0.13
107787	涂郁汶	1	0.13
107788	哈日族	1	0.13
107789	陳玟伶	1	0.13
107790	附農	1	0.13
107791	薯光	1	0.13
107792	吳明忠	1	0.13
107793	謝汀嵩	1	0.13
107794	二金	1	0.13
107795	莊凱博	1	0.13
107796	行列報	1	0.13
107797	黃和村	1	0.13
107798	山珍海錯	1	0.13
107799	赫特	1	0.13
107800	僑新村	1	0.13
107801	賈尼安	1	0.13
107802	米里	1	0.13
107803	戰劍拔弩張	1	0.13
107804	荷蓮	1	0.13
107805	美食鍋	1	0.13
107806	秋冬為	1	0.13
107807	雞丁	1	0.13
107808	關鍋	1	0.13
107809	蔥粒	1	0.13
107810	果嫩雞丁	1	0.13
107811	洗淨輪	1	0.13
107812	水加	1	0.13
107813	排骨湯	1	0.13
107814	分解為	1	0.13
107815	誤開	1	0.13
107816	健康力	1	0.13
107817	信衆	1	0.13
107818	散文集	1	0.13
107819	清福	1	0.13
107820	回憶兒	1	0.13
107821	美國話	1	0.13
107822	解放成	1	0.13
107823	擁海	1	0.13
107824	貨運行	1	0.13
107825	美國工	1	0.13
107826	萬美軍	1	0.13
107827	入侵華	1	0.13
107828	川普未必	1	0.13
107829	川普跛腳	1	0.13
107830	死當	1	0.13
107831	歐巴馬期	1	0.13
107832	流膏	1	0.13
107833	齒膏	1	0.13
107834	寬寬	1	0.13
107835	毛頭	1	0.13
107836	肥皂粉	1	0.13
107837	洗髮粉	1	0.13
107838	輾粉場	1	0.13
107839	民權五權路	1	0.13
107840	大骨	1	0.13
107841	丰采	1	0.13
107842	花生餡	1	0.13
107843	偶而有未輾磨	1	0.13
107844	花心力	1	0.13
107845	自自然然	1	0.13
107846	一覽無餘	1	0.13
107847	蹧蹋	1	0.13
107848	撒部	1	0.13
107849	深化台	1	0.13
107850	蔥鬱	1	0.13
107851	一慣性	1	0.13
107852	紀亞文	1	0.13
107853	桃花運	1	0.13
107854	舊愛紀亞文	1	0.13
107855	楊柳樹	1	0.13
107856	哈樂戴	1	0.13
107857	寇利史丹	1	0.13
107858	希亞肯	1	0.13
107859	滑水客	1	0.13
107860	陳鴻助	1	0.13
107861	樂戲	1	0.13
107862	聖卡洛斯	1	0.13
107863	站車	1	0.13
107864	水浪	1	0.13
107865	車班值班	1	0.13
107866	攪進去	1	0.13
107867	列車場	1	0.13
107868	睬	1	0.13
107869	噶照	1	0.13
107870	蔡慧盈	1	0.13
107871	垃浪	1	0.13
107872	復健操	1	0.13
107873	中藥煎劑	1	0.13
107874	震顫	1	0.13
107875	流出口	1	0.13
107876	昆崙穴	1	0.13
107877	放火獅	1	0.13
107878	四神聰穴	1	0.13
107879	玉枕穴透	1	0.13
107880	鬢	1	0.13
107881	頭維穴	1	0.13
107882	受死	1	0.13
107883	圍圈	1	0.13
107884	訂期	1	0.13
107885	炮城	1	0.13
107886	透抽	1	0.13
107887	不材	1	0.13
107888	配生	1	0.13
107889	風，店	1	0.13
107890	親到	1	0.13
107891	敏富	1	0.13
107892	榖殼	1	0.13
107893	補給戰	1	0.13
107894	永和路	1	0.13
107895	華美街	1	0.13
107896	中美街	1	0.13
107897	種木	1	0.13
107898	陳盈方	1	0.13
107899	博新	1	0.13
107900	馬格努斯	1	0.13
107901	師阿克納	1	0.13
107902	丹麥丹斯克	1	0.13
107903	宋讚養	1	0.13
107904	驚歎聲	1	0.13
107905	超驚訝	1	0.13
107906	中錯	1	0.13
107907	吳周濤	1	0.13
107908	二手車	1	0.13
107909	吳衛	1	0.13
107910	裝備處	1	0.13
107911	司機械	1	0.13
107912	穩定力	1	0.13
107913	辛西亞	1	0.13
107914	指導師	1	0.13
107915	曾祖父母	1	0.13
107916	試誤法	1	0.13
107917	傑姆斯	1	0.13
107918	阿尼什納比族	1	0.13
107919	翁際然	1	0.13
107920	烘製成	1	0.13
107921	總愛出	1	0.13
107922	綁繩勒	1	0.13
107923	養料	1	0.13
107924	魔性	1	0.13
107925	貿易量值	1	0.13
107926	降兵	1	0.13
107927	殺人法	1	0.13
107928	暗地殺	1	0.13
107929	教唆殺	1	0.13
107930	妖蛾子	1	0.13
107931	團籍	1	0.13
107932	高馨儀	1	0.13
107933	熟肉	1	0.13
107934	攜帶入	1	0.13
107935	接裝	1	0.13
107936	逢甲艦	1	0.13
107937	存放期	1	0.13
107938	生鮮品	1	0.13
107939	鳳梨乾	1	0.13
107940	櫃裝	1	0.13
107941	紅藜琪瑪酥	1	0.13
107942	成軍令	1	0.13
107943	艦成	1	0.13
107944	重視到	1	0.13
107945	咚咚	1	0.13
107946	俄羅斯普爾科夫	1	0.13
107947	珀	1	0.13
107948	戈登•庫	1	0.13
107949	大隕坑	1	0.13
107950	謝潑德	1	0.13
107951	指令官	1	0.13
107952	愛德格	1	0.13
107953	舷窗	1	0.13
107954	傳進來	1	0.13
107955	敲擊聲	1	0.13
107956	人格里高里•格列奇科	1	0.13
107957	十二萬	1	0.13
107958	雙駕駛制	1	0.13
107959	生活泉	1	0.13
107960	麵粉袋	1	0.13
107961	移植園	1	0.13
107962	廢待	1	0.13
107963	原聯勤	1	0.13
107964	黃鶯鶯	1	0.13
107965	一帶路	1	0.13
107966	吉里爾•布圖索夫	1	0.13
107967	格列奇科	1	0.13
107968	新北侯	1	0.13
107969	長壽壽	1	0.13
107970	雷納奇	1	0.13
107971	克芮麥	1	0.13
107972	鐵鏽區	1	0.13
107973	鐵鏽州	1	0.13
107974	程泰	1	0.13
107975	亞崴	1	0.13
107976	本台	1	0.13
107977	開去	1	0.13
107978	喬崴進	1	0.13
107979	汪孝玲	1	0.13
107980	布圖索夫	1	0.13
107981	歐文業	1	0.13
107982	安德魯•揚	1	0.13
107983	千奇萬妙	1	0.13
107984	奧爾德林	1	0.13
107985	可想性	1	0.13
107986	可信性	1	0.13
107987	情景足	1	0.13
107988	沃登乘	1	0.13
107989	克里切夫斯基	1	0.13
107990	劉京	1	0.13
107991	部頭	1	0.13
107992	楊居次	1	0.13
107993	美政	1	0.13
107994	選植八株藍花楹	1	0.13
107995	吳富霖	1	0.13
107996	故經	1	0.13
107997	曾淑英	1	0.13
107998	雲林場	1	0.13
107999	侯昌明	1	0.13
108000	興奮感	1	0.13
108001	葛瑞夫	1	0.13
108002	柯茲	1	0.13
108003	網告	1	0.13
108004	丹麥法	1	0.13
108005	法輪功……	1	0.13
108006	大幼保	1	0.13
108007	上田	1	0.13
108008	張美鈴	1	0.13
108009	減低為	1	0.13
108010	入心入	1	0.13
108011	重面子	1	0.13
108012	鬧翻天	1	0.13
108013	平早	1	0.13
108014	分團	1	0.13
108015	花雨	1	0.13
108016	駁坎磚	1	0.13
108017	類蒜	1	0.13
108018	扯下	1	0.13
108019	巡護艇	1	0.13
108020	攀錯	1	0.13
108021	蔡寶興	1	0.13
108022	琉球區	1	0.13
108023	罰到	1	0.13
108024	王新展	1	0.13
108025	禮物卡	1	0.13
108026	郵車	1	0.13
108027	開門柱	1	0.13
108028	密謀幹	1	0.13
108029	香藤	1	0.13
108030	卡羅爾·喬丹	1	0.13
108031	藍綠人馬	1	0.13
108032	郝龍斌幫	1	0.13
108033	先斬後奏	1	0.13
108034	柯辦	1	0.13
108035	答覆率	1	0.13
108036	環保類	1	0.13
108037	交通類	1	0.13
108038	話務量	1	0.13
108039	交易團	1	0.13
108040	洪哲倫	1	0.13
108041	洪國鐘	1	0.13
108042	修正成	1	0.13
108043	整修棒	1	0.13
108044	詹忠	1	0.13
108045	益智性	1	0.13
108046	撲克	1	0.13
108047	拉霸	1	0.13
108048	洗分	1	0.13
108049	攸關稅	1	0.13
108050	蔡宗穎	1	0.13
108051	鄭崑山	1	0.13
108052	唯三	1	0.13
108053	一缸缸	1	0.13
108054	厚工	1	0.13
108055	聾發聵	1	0.13
108056	感人至深	1	0.13
108057	馬爾濟斯犬	1	0.13
108058	剪開	1	0.13
108059	贊安諾	1	0.13
108060	普羅費塔	1	0.13
108061	殞命	1	0.13
108062	民像	1	0.13
108063	比讚	1	0.13
108064	球館	1	0.13
108065	監控力	1	0.13
108066	公制	1	0.13
108067	大，營	1	0.13
108068	阿部徹組長	1	0.13
108069	池內幸司	1	0.13
108070	波因	1	0.13
108071	串接起	1	0.13
108072	較之	1	0.13
108073	農業稅	1	0.13
108074	蔡涵萱	1	0.13
108075	改增	1	0.13
108076	背背台詞	1	0.13
108077	假減	1	0.13
108078	拘票	1	0.13
108079	周天勇	1	0.13
108080	營改增	1	0.13
108081	許如晴	1	0.13
108082	指前所未有	1	0.13
108083	日新華社	1	0.13
108084	郵寄行	1	0.13
108085	基本權	1	0.13
108086	大幼	1	0.13
108087	保系	1	0.13
108088	吳逢玉	1	0.13
108089	日杏輝	1	0.13
108090	王雲坤	1	0.13
108091	朱蕙蘭	1	0.13
108092	家國	1	0.13
108093	貫徹黨	1	0.13
108094	集沙成塔	1	0.13
108095	班招員	1	0.13
108096	商健豪	1	0.13
108097	布魯克賽	1	0.13
108098	卷卡	1	0.13
108099	評量出	1	0.13
108100	寶線	1	0.13
108101	桐鄉	1	0.13
108102	運作量	1	0.13
108103	監視法	1	0.13
108104	分解性	1	0.13
108105	可塑劑	1	0.13
108106	帕弗雷	1	0.13
108107	封鎖率	1	0.13
108108	醚改	1	0.13
108109	結合為	1	0.13
108110	籃球館	1	0.13
108111	鞏固黨	1	0.13
108112	低，為	1	0.13
108113	楓橋鎮	1	0.13
108114	倜	1	0.13
108115	精稅	1	0.13
108116	射擊營	1	0.13
108117	中藥房	1	0.13
108118	徐慶松	1	0.13
108119	晃悠晃悠	1	0.13
108120	移給	1	0.13
108121	林義順	1	0.13
108122	傭兵制	1	0.13
108123	維修營	1	0.13
108124	偵搜營	1	0.13
108125	直升機營	1	0.13
108126	前防部	1	0.13
108127	裁徹	1	0.13
108128	體院	1	0.13
108129	土兵	1	0.13
108130	義務官	1	0.13
108131	議給	1	0.13
108132	集思廣	1	0.13
108133	享天年	1	0.13
108134	退將	1	0.13
108135	黃埔軍	1	0.13
108136	先裁	1	0.13
108137	創富	1	0.13
108138	洋餐食	1	0.13
108139	福甡	1	0.13
108140	夢工場	1	0.13
108141	笑掉	1	0.13
108142	高凈值	1	0.13
108143	調研員	1	0.13
108144	匯加	1	0.13
108145	密蘇裡州	1	0.13
108146	知到	1	0.13
108147	彭薩科	1	0.13
108148	烏胡魯·肯雅塔	1	0.13
108149	鋁土	1	0.13
108150	藍山	1	0.13
108151	組及村	1	0.13
108152	展覽商	1	0.13
108153	商參會	1	0.13
108154	指均	1	0.13
108155	國專	1	0.13
108156	世博會	1	0.13
108157	安保級別	1	0.13
108158	示人	1	0.13
108159	核聚	1	0.13
108160	白矮星	1	0.13
108161	利弗摩	1	0.13
108162	大牙	1	0.13
108163	危險么	1	0.13
108164	特務干	1	0.13
108165	特勞特	1	0.13
108166	童樂島	1	0.13
108167	秘蜜	1	0.13
108168	瑪莉桃桃	1	0.13
108169	李盾	1	0.13
108170	康塞爾	1	0.13
108171	梅文	1	0.13
108172	紅襪柯拉	1	0.13
108173	諾拉	1	0.13
108174	克魯伯	1	0.13
108175	襪貝茲	1	0.13
108176	推廣開來	1	0.13
108177	道奇飆勒	1	0.13
108178	王頭銜	1	0.13
108179	鈴木一朗	1	0.13
108180	佐佐木主浩	1	0.13
108181	繼野茂	1	0.13
108182	大谷翔平不負眾望	1	0.13
108183	薩哈羅夫	1	0.13
108184	衣食住行	1	0.13
108185	橋峰	1	0.13
108186	放亞	1	0.13
108187	包臘	1	0.13
108188	陳沛妤	1	0.13
108189	巷頭	1	0.13
108190	英姿勃勃	1	0.13
108191	大怒神	1	0.13
108192	夏美芳	1	0.13
108193	統倉	1	0.13
108194	科技廠	1	0.13
108195	月起	1	0.13
108196	莊舞劍意	1	0.13
108197	打晉華	1	0.13
108198	富豪榜	1	0.13
108199	鄭秀娟	1	0.13
108200	模組板	1	0.13
108201	石岸	1	0.13
108202	嚴選伴	1	0.13
108203	鏟頷魚	1	0.13
108204	石賓	1	0.13
108205	護溪	1	0.13
108206	濫捕	1	0.13
108207	錯過來	1	0.13
108208	閒晃	1	0.13
108209	粄條	1	0.13
108210	山地震	1	0.13
108211	風餐	1	0.13
108212	達納	1	0.13
108213	特德．坡	1	0.13
108214	沈越千三十多	1	0.13
108215	托關係	1	0.13
108216	倦意	1	0.13
108217	赤金	1	0.13
108218	沈總	1	0.13
108219	友沈越千	1	0.13
108220	臨到	1	0.13
108221	嘉朴公路	1	0.13
108222	賓沈越千	1	0.13
108223	事情覺	1	0.13
108224	經發處燈區	1	0.13
108225	林南／大	1	0.13
108226	燦燦	1	0.13
108227	嘉扎爾‧塔瓦娜艾	1	0.13
108228	裔法	1	0.13
108229	陳安妮	1	0.13
108230	媛／大	1	0.13
108231	想來杯	1	0.13
108232	比斯	1	0.13
108233	伊州	1	0.13
108234	行史	1	0.13
108235	立像	1	0.13
108236	江醒聞	1	0.13
108237	五花肉撒	1	0.13
108238	簽分案	1	0.13
108239	陳雪楓	1	0.13
108240	中正化	1	0.13
108241	海練	1	0.13
108242	受查	1	0.13
108243	富平	1	0.13
108244	畢業典	1	0.13
108245	胡家琪	1	0.13
108246	安納波里斯	1	0.13
108247	平頭號	1	0.13
108248	自德光	1	0.13
108249	色岱爾	1	0.13
108250	胡家瑜	1	0.13
108251	袁純清	1	0.13
108252	周濱案	1	0.13
108253	孫建波	1	0.13
108254	創板	1	0.13
108255	李大霄	1	0.13
108256	楊德龍	1	0.13
108257	拓點增班	1	0.13
108258	婁勤儉	1	0.13
108259	劉與郭	1	0.13
108260	楊衛澤	1	0.13
108261	徐自強	1	0.13
108262	張傑輝	1	0.13
108263	關鍵國	1	0.13
108264	灑滿	1	0.13
108265	暗槓	1	0.13
108266	桂花茶	1	0.13
108267	釀茶	1	0.13
108268	紅磚牆石	1	0.13
108269	幽幽地	1	0.13
108270	談笑聲	1	0.13
108271	桂花花牆	1	0.13
108272	陳佳秀	1	0.13
108273	星群	1	0.13
108274	六零年	1	0.13
108275	滿天星斗	1	0.13
108276	圖籍	1	0.13
108277	杜絕境	1	0.13
108278	月生	1	0.13
108279	陝西洋縣	1	0.13
108280	進黨	1	0.13
108281	銅川市	1	0.13
108282	銅川	1	0.13
108283	劉強	1	0.13
108284	小展板	1	0.13
108285	福田......	1	0.13
108286	紐承澤	1	0.13
108287	聊出	1	0.13
108288	阿雅	1	0.13
108289	馬卡龍顔色	1	0.13
108290	隨緣隨	1	0.13
108291	艾蘭迪	1	0.13
108292	普拉格	1	0.13
108293	知識類	1	0.13
108294	德蘇薩	1	0.13
108295	普雷斯勒	1	0.13
108296	科尼利亞斯	1	0.13
108297	納希維爾	1	0.13
108298	吭聲	1	0.13
108299	播客	1	0.13
108300	恭喜斯特拉卡	1	0.13
108301	巨象	1	0.13
108302	東南岸	1	0.13
108303	安得拉州	1	0.13
108304	鍾佳縈	1	0.13
108305	化線	1	0.13
108306	服務稅	1	0.13
108307	龐中英	1	0.13
108308	寶潔到	1	0.13
108309	高瑞連	1	0.13
108310	推持	1	0.13
108311	上發帖	1	0.13
108312	哈桑·魯哈尼	1	0.13
108313	不比	1	0.13
108314	徐蚌	1	0.13
108315	游文勇	1	0.13
108316	信號局	1	0.13
108317	從華	1	0.13
108318	高含	1	0.13
108319	孕後期	1	0.13
108320	白麵	1	0.13
108321	吸收進	1	0.13
108322	養師	1	0.13
108323	防護板	1	0.13
108324	胡塞	1	0.13
108325	姆欽週一	1	0.13
108326	商業圈	1	0.13
108327	回聲室	1	0.13
108328	發韌	1	0.13
108329	涵化	1	0.13
108330	喜於	1	0.13
108331	日查塔姆	1	0.13
108332	貝爾克	1	0.13
108333	愛迪	1	0.13
108334	線蟲	1	0.13
108335	雞毛鍛	1	0.13
108336	拉斯維加斯式	1	0.13
108337	蘭芷之室	1	0.13
108338	董橋式	1	0.13
108339	溫州街	1	0.13
108340	一九九七	1	0.13
108341	俊豪	1	0.13
108342	歐洲風	1	0.13
108343	九○年代	1	0.13
108344	著述	1	0.13
108345	靜農	1	0.13
108346	貓空式	1	0.13
108347	松層	1	0.13
108348	董橋	1	0.13
108349	八○年代	1	0.13
108350	趕尾	1	0.13
108351	儼	1	0.13
108352	纜車廂	1	0.13
108353	獨個兒	1	0.13
108354	書面化	1	0.13
108355	政五	1	0.13
108356	娶回	1	0.13
108357	柏琛	1	0.13
108358	攀玉樓	1	0.13
108359	肥：程	1	0.13
108360	堅正	1	0.13
108361	生菌液	1	0.13
108362	果開	1	0.13
108363	放益	1	0.13
108364	摘採下來	1	0.13
108365	磷肥	1	0.13
108366	鹽地	1	0.13
108367	加益	1	0.13
108368	肥液	1	0.13
108369	日晒麵	1	0.13
108370	玉米蟲	1	0.13
108371	張玉璇	1	0.13
108372	黃夜蛾	1	0.13
108373	夜盜蛾	1	0.13
108374	斜紋	1	0.13
108375	一溜煙	1	0.13
108376	降落到	1	0.13
108377	田間	1	0.13
108378	外籬	1	0.13
108379	芳薰	1	0.13
108380	露滲蕊柱	1	0.13
108381	陳淑茹	1	0.13
108382	指責聲	1	0.13
108383	左轉引	1	0.13
108384	購物單	1	0.13
108385	張雪如	1	0.13
108386	葉麗娟	1	0.13
108387	黃瑞珠	1	0.13
108388	防護罩	1	0.13
108389	郭文賢	1	0.13
108390	隧道段	1	0.13
108391	設施物	1	0.13
108392	中原站	1	0.13
108393	大後站	1	0.13
108394	關……	1	0.13
108395	李巍講	1	0.13
108396	拌合	1	0.13
108397	掏耳勺	1	0.13
108398	轉監	1	0.13
108399	床頭卡	1	0.13
108400	蔡不懷好意	1	0.13
108401	湊過去	1	0.13
108402	李巍	1	0.13
108403	回監室	1	0.13
108404	走不了	1	0.13
108405	戴俊	1	0.13
108406	凝聚彰	1	0.13
108407	美女櫻	1	0.13
108408	北彰	1	0.13
108409	低熱	1	0.13
108410	源興	1	0.13
108411	謙華	1	0.13
108412	宏全	1	0.13
108413	減降	1	0.13
108414	工地揚塵逸散	1	0.13
108415	車位主	1	0.13
108416	扭矩	1	0.13
108417	彗尾	1	0.13
108418	反射率	1	0.13
108419	太陽帆	1	0.13
108420	實體書	1	0.13
108421	復育地	1	0.13
108422	比亞利	1	0.13
108423	勒布	1	0.13
108424	史密森尼	1	0.13
108425	知本溫泉	1	0.13
108426	鐵磺	1	0.13
108427	青磺	1	0.13
108428	白磺	1	0.13
108429	泉種	1	0.13
108430	盒兒	1	0.13
108431	同修小譚	1	0.13
108432	點著	1	0.13
108433	攬到	1	0.13
108434	苞米秧子	1	0.13
108435	剎住	1	0.13
108436	主異	1	0.13
108437	喬治克隆尼顧違	1	0.13
108438	苞米秧	1	0.13
108439	折回來	1	0.13
108440	普仁所	1	0.13
108441	狂吼	1	0.13
108442	接見日	1	0.13
108443	同修關	1	0.13
108444	一絲風	1	0.13
108445	石化廳	1	0.13
108446	拖吊費	1	0.13
108447	保管費	1	0.13
108448	見面話	1	0.13
108449	哎唷	1	0.13
108450	姚保柯	1	0.13
108451	金控稅	1	0.13
108452	落居	1	0.13
108453	槍……	1	0.13
108454	李波武	1	0.13
108455	賓士車違	1	0.13
108456	車問	1	0.13
108457	苞米桿	1	0.13
108458	秋風涼	1	0.13
108459	雙十幾	1	0.13
108460	班級號	1	0.13
108461	缸子	1	0.13
108462	情長	1	0.13
108463	承受得了	1	0.13
108464	舊款	1	0.13
108465	忽地	1	0.13
108466	郭縣	1	0.13
108467	區環	1	0.13
108468	大法書	1	0.13
108469	拉拉秧	1	0.13
108470	發愣	1	0.13
108471	打皮	1	0.13
108472	讀明慧網	1	0.13
108473	睡下	1	0.13
108474	查戶口	1	0.13
108475	血檁子	1	0.13
108476	軲	1	0.13
108477	血道子	1	0.13
108478	刺兒	1	0.13
108479	巨力	1	0.13
108480	日持	1	0.13
108481	政官	1	0.13
108482	清水戶	1	0.13
108483	奔跑過來	1	0.13
108484	跑入	1	0.13
108485	撒開	1	0.13
108486	眉目秀氣	1	0.13
108487	豎格	1	0.13
108488	培訓員	1	0.13
108489	雷明……	1	0.13
108490	分支器	1	0.13
108491	坯房	1	0.13
108492	試險途	1	0.13
108493	聚攏	1	0.13
108494	患難之交	1	0.13
108495	酷刑室	1	0.13
108496	洗腦會	1	0.13
